trip_id,biker_id,from_station_id,to_station_id,tripduration,temperature
8169920,22599,313,87,9.766666667,66.9
4611474,12106,47,66,37.61666667,55
4243799,17171,117,48,21.13333333,9
9440802,12027,168,287,11.4,66.9
17206424,22130,233,107,4.45,43
3128558,23313,281,205,6.95,55
17103483,15803,69,71,17.71666667,57.9
13270169,20745,85,181,9.666666667,60.1
8763820,21437,77,350,16.03333333,39
12920986,16824,458,458,2.116666667,9
7139211,15013,29,331,9.083333333,57.9
2203866,16252,66,284,17.68333333,79
7715187,19866,59,338,6.683333333,73
7502687,11109,51,181,5.366666667,72
5950370,22494,40,43,6.066666667,69.1
4682848,19472,53,93,13.86666667,42.1
4958043,18533,289,156,13.05,45
1421182,12834,21,134,2.266666667,48.9
12699847,18977,100,56,6.15,57
8241180,12136,117,303,3.316666667,45
12736963,15906,55,19,5.916666667,52
11530702,17078,244,464,13.35,80.1
2010077,13348,309,188,12.9,75.9
3622333,24327,66,157,23.33333333,70
5874768,20020,313,153,13.2,75
5903829,23946,53,182,4.083333333,68
12746278,17187,340,343,7.266666667,48
5266522,17523,273,81,15.11666667,57
13638748,14231,91,142,13.05,48.9
3964749,12448,91,287,4.683333333,50
8737185,13140,75,97,16.06666667,19
3266300,23100,164,334,17.26666667,71.6
8030978,13071,283,168,11.73333333,71.1
5417746,23422,19,22,2.016666667,59
12836239,20385,334,459,22.23333333,46.9
16949240,18508,417,423,13.55,54
14526382,13263,161,180,7.683333333,71.1
11952123,14223,258,16,20.05,79
13628672,14385,48,226,34.4,42.1
17035561,12697,38,174,6.283333333,78.1
1472725,15952,340,337,12.41666667,46
14169010,13841,219,511,22.35,68
16611644,13844,68,77,7.733333333,91.9
11328337,12121,340,268,10,66.9
8285471,19657,99,52,6.4,55.9
7967583,18180,48,166,23.01666667,48
9480342,12753,133,283,7.016666667,55.9
16341199,17739,75,56,7.05,69.1
11238410,20300,289,49,17.36666667,73.9
8449388,17709,36,91,5.383333333,55
9515348,13936,164,211,10.98333333,64
12422418,22375,289,182,5.95,52
6094258,10786,119,277,4.283333333,63
14306930,15486,34,268,7.166666667,72
17155415,21618,190,48,16.96666667,37.9
5749340,15505,115,16,30.01666667,77
8769434,13210,71,75,6.8,57
7013391,24818,81,112,8.9,73
2015239,17791,56,73,6.3,64.9
3972098,13518,176,91,11.65,54
8281283,22285,156,300,4.983333333,30.9
12210353,19702,24,66,9.816666667,79
3345436,20869,241,77,8.083333333,72
1996472,24406,301,141,4.2,78.1
13255484,11246,190,153,3.966666667,64.9
15377178,21853,255,22,18.2,70
13366292,21959,175,52,10.25,46.9
16814096,11696,44,77,6.266666667,72
8567797,17005,48,359,2.45,35.1
13174576,23964,341,24,18.85,23
17477911,16846,192,48,11.2,26.1
15797349,14805,264,342,23.23333333,78.1
11013505,10439,115,231,11.48333333,72
11287398,23513,345,247,3.816666667,77
16405729,11081,195,36,8.883333333,64
1314325,12276,173,51,23.95,57.2
14256222,10036,36,157,36.5,73.9
11085095,16342,130,123,13.3,84.9
7569370,24334,128,277,7.85,64.9
8880428,19750,46,112,27.9,60.1
12046771,11847,177,459,25.15,69.1
5479054,12925,48,71,12.35,79
15369474,22652,317,58,21.81666667,78.1
1470502,24417,164,99,10.6,66.9
13829828,18957,72,72,57.28333333,57.9
4883912,20218,225,239,18.66666667,63
13556230,14862,426,420,5.3,48
15542908,18827,49,110,7.15,86
13294838,21799,164,36,6.35,51.1
6376080,15569,340,144,10.53333333,79
7650055,19838,48,212,7.466666667,69.1
11137987,16422,164,191,4.516666667,75
8590983,19084,75,166,28.5,8.1
6302622,13291,175,140,21.35,81
16992361,18514,183,383,12.81666667,50
4233115,13407,276,214,14.25,27
6216138,20306,264,35,12,84.9
17133336,21686,174,53,9.15,44.1
9021748,24903,286,301,18.26666667,46
4465285,12381,130,25,21.61666667,30
15263278,23600,49,181,6.7,82.9
15380058,12349,195,197,4.916666667,75
12634642,18154,431,423,9,61
12097989,15063,69,310,5.15,62.1
2370437,24931,319,268,22.13333333,77
17513847,15143,247,328,10.11666667,37
12707475,18157,273,192,13.56666667,46
5943979,24734,338,287,15.51666667,55.9
11753174,10732,91,327,21.38333333,82.9
12741149,18153,345,420,7.416666667,45
13143637,20951,172,329,14.26666667,21.9
2769617,15790,49,111,9.766666667,72
17392805,19192,184,339,11.03333333,41
2646776,19509,90,312,40.46666667,77
15183676,22918,319,240,15.98333333,71.1
3784580,17890,303,304,3.283333333,57.9
5888329,22586,85,35,18.78333333,77
2176688,16843,217,192,8.466666667,73.4
4002500,21193,50,35,15.31666667,50
17191044,10135,192,233,5.283333333,50
10068863,13901,192,133,6.816666667,69.1
12201567,13769,56,52,10.4,66
16069664,24267,504,58,11.96666667,66.9
9989614,24799,48,287,8.5,63
12121763,23238,89,77,7.616666667,59
6067437,24804,133,75,6.5,64.9
11519849,17246,118,340,10.18333333,78.1
17374689,16468,43,164,8.383333333,44.1
1958362,13388,84,329,21.86666667,64
9742832,15287,451,453,4.8,75.9
4123964,12956,68,66,6.95,46
16804604,19477,153,13,5.1,60.1
1606410,19173,305,69,8,89.1
2841835,18658,191,176,11.7,78.1
16967831,15461,45,59,4.8,59
15395833,16852,451,253,15.76666667,80.1
4675568,22968,190,67,3.966666667,39
4442228,16819,143,93,11.5,28
15523340,15054,133,16,12.93333333,81
3664368,10883,244,344,9.166666667,75.9
7255172,15238,76,341,13.98333333,84.9
13109084,16966,94,93,7.483333333,28.9
12001112,19586,401,57,10.86666667,66
3424877,16005,58,307,6.533333333,70
14501943,21822,134,75,5.4,95
8173839,16134,471,253,16.25,60.1
17062121,11175,183,173,20.1,66
17325736,21561,344,253,5.333333333,50
17009169,14993,174,43,6.983333333,52
11490983,15524,490,464,21.26666667,73.9
9984950,14666,93,258,15,62.1
6779827,18206,181,49,6.166666667,77
15415359,12769,100,35,11.2,77
13801428,21650,90,340,30.51666667,73
12453514,19951,156,114,7.183333333,59
6463673,17170,289,131,20.43333333,84.9
9360327,17930,73,198,3.466666667,45
9421269,10265,46,324,20.63333333,45
3184870,18176,94,327,7.85,73
7727945,17445,161,291,7.616666667,57
9576263,24435,211,4,19.93333333,48.9
13119689,13048,133,48,4.966666667,32
9639660,19376,182,211,8.683333333,73
16482386,10664,334,334,11.5,73
7270311,18668,50,268,20.68333333,89.1
14150460,13716,144,213,22.7,59
16558351,11983,59,3,7.616666667,88
17081110,21195,241,14,9.6,44.6
11158255,20774,231,304,5.4,79
15453322,20515,254,459,14.5,78.1
6842909,22990,304,232,8.15,71.1
4381018,17169,56,108,9.666666667,30
10752246,18715,60,359,6.033333333,75.9
13465550,14111,211,192,14.81666667,50
17143341,13540,5,120,14.08333333,41
12584348,10076,18,49,4.366666667,59
15119117,20249,286,47,8.866666667,82
17086568,20736,153,227,11.83333333,48
15749418,11471,232,300,6.35,66.9
16152308,15168,283,140,9.883333333,72
7414031,19391,292,227,5.6,61
15578759,20351,194,81,2.95,57
11663049,10156,289,20,10.53333333,70
6642303,13608,99,76,11.63333333,89.1
3420639,21015,5,59,5.7,78.1
11378775,20085,127,13,3.733333333,77
15894361,24405,212,80,14.43333333,79
10165424,18041,224,268,6.45,66.9
15144444,20343,174,289,20.61666667,70
5118968,24552,28,334,12.21666667,64
12771807,14861,76,3,8.333333333,66.9
7676363,10736,310,219,2.316666667,73.9
13456395,16170,140,283,12.03333333,35.1
6791060,18641,239,475,7.066666667,72
13736331,15481,313,300,5.866666667,44.1
11209649,23034,342,91,15.11666667,82
5457904,16964,156,177,14.23333333,73.9
13833619,13573,43,286,8.483333333,57.9
13832985,24615,68,137,9.35,57.9
2281366,24927,49,174,5,72
6090579,15839,94,110,15.51666667,66.9
13304263,16371,100,301,11.78333333,39.9
10805519,18902,180,98,17.23333333,75.9
15938901,23087,5,89,2.966666667,82
16884772,19963,197,272,19.95,64
13128959,21426,238,220,19.33333333,35.1
5860034,16945,7,313,28,71.1
14034098,17646,454,461,6.25,84.9
11837939,18953,41,194,11.65,78.1
3979236,12542,195,59,9.933333333,59
7761909,11001,245,344,10.98333333,54
2519334,20875,76,85,13.55,75
1892688,19327,318,234,3.533333333,87.1
15373893,23634,59,168,2.35,75
14393760,10158,199,3,15.86666667,73.9
6893364,23215,232,117,9.116666667,75.9
8992995,12078,106,77,11.26666667,48
13558319,13494,116,511,7.116666667,48
1253476,24169,162,234,15.18333333,39
15854463,21376,85,142,7.816666667,77
7394232,19980,35,273,20.8,73
14197241,16861,26,85,12.18333333,73.9
2239170,21587,44,192,7.016666667,80.1
13684505,15379,71,100,7.516666667,62.1
2968717,17090,19,137,7.2,71.1
6946476,14162,113,113,8.066666667,84.9
9081213,15586,84,142,12.41666667,42.1
1778245,24738,69,277,12.01666667,62.1
2502924,12825,257,344,9.966666667,75.9
15863043,16743,49,195,7.783333333,81
14216562,10995,123,502,2.666666667,75.9
10449614,11452,115,340,7.283333333,72
7525018,21842,57,129,12.98333333,73.9
2636837,13808,175,283,30.61666667,66
2571673,21884,324,173,23.28333333,69.1
16950275,11551,175,96,18.61666667,54
10088918,17345,212,90,11.83333333,73
15679417,20313,272,272,14.83333333,75.9
8917458,23483,284,255,6.383333333,48.9
2651659,24750,301,60,12.53333333,75.9
4397368,13135,68,57,3.683333333,37
15530284,22200,268,233,27.93333333,77
17232948,10464,210,183,5.116666667,30
15977242,24224,597,514,10.65,78.1
9769685,13005,240,254,2.983333333,80.1
17138432,16210,420,418,3.433333333,45
4267683,17530,321,120,11.98333333,50
16874200,19813,261,320,3.2,79
11600967,21087,47,192,14.43333333,81
6300841,21158,220,114,11.86666667,77
1829250,21535,67,152,3.916666667,84.9
12823550,19983,114,145,34.91666667,42.1
13812499,11771,48,176,5.933333333,70
3423662,20252,185,160,6.25,73
16042229,12393,239,471,10.4,70
13169570,20963,304,245,6.3,25
11807875,20187,177,254,19.63333333,71.1
8145793,13215,127,26,29.31666667,55
2311441,13602,168,59,2.083333333,81
3311926,19828,230,344,11.91666667,71.6
14368916,23696,77,53,9.416666667,64.9
7237153,15509,195,142,8.316666667,82.9
15378103,10643,77,89,8.9,68
8880882,10494,91,181,9.45,60.1
5159336,11394,212,324,22.9,60.1
17462074,19082,211,194,8.9,21.9
3287240,18885,48,90,23.16666667,79
3136585,15846,286,100,7.233333333,77
15991419,14454,77,283,10.65,77
11539432,24674,71,77,6.2,75.9
13178270,15040,514,597,7.05,32
16097362,13898,47,46,10.2,68
11711779,19352,68,91,7.433333333,64.9
15943679,14530,112,107,5.9,73
9060327,15336,194,4,27.55,52
12082711,14916,30,16,4.966666667,60.1
14777524,19537,77,61,19.61666667,61
4445972,10562,244,298,4.116666667,28.9
11156757,20364,294,293,9.333333333,78.1
12127254,11614,94,90,17.78333333,62.1
9706493,14950,107,27,21.63333333,84
8118846,12062,114,165,3.616666667,46.9
9478259,24272,394,2,15.31666667,57
13428186,24499,327,71,18.43333333,42.1
8702101,16998,153,115,3.75,28
14117461,22929,344,294,11.43333333,71.1
16199049,23328,188,67,3.733333333,62.1
3352113,14965,303,242,18.16666667,86
8919015,21957,344,464,4.983333333,41
13345303,20440,230,69,17.71666667,32
16486681,24693,6,255,9.166666667,61
8725274,10292,47,359,13.28333333,17.1
7242324,11874,75,39,7.2,73.9
7864395,19380,426,423,3.783333333,44.1
11149068,20019,98,192,5.15,82
12412919,18500,138,364,4.766666667,71.1
13992066,20199,249,458,27.56666667,79
7907548,10155,51,58,20.3,69.1
6804066,20469,292,234,2.35,73.9
6507881,16455,107,49,8.25,84.9
10231587,14154,212,110,7.7,77
10547109,11338,191,49,4.916666667,79
15284201,22359,272,148,3.85,86
7675364,13304,47,52,4.816666667,73.9
5251192,13259,56,77,5.433333333,57
9396161,16877,224,304,14.36666667,52
3292538,21220,241,19,6.716666667,79
15256762,18971,394,168,8.316666667,82
14006022,24577,314,292,4.883333333,60.1
16146091,24963,491,256,19.33333333,66.9
9582548,22067,181,285,16.78333333,52
15801381,20198,47,192,10.11666667,80.1
16771011,10270,447,353,4.65,72
17257976,17655,192,80,6.366666667,35.6
9749006,23734,337,110,2.233333333,78.1
3321402,19897,134,91,5.066666667,73
16831132,18728,326,334,15.46666667,66.9
16848924,11948,211,110,2.883333333,64
9200380,10328,249,249,17.61666667,73
4972328,14761,37,287,3.983333333,51.1
7871443,18637,183,56,12.41666667,64
5258239,10319,301,340,9.683333333,66.9
15790150,17421,182,96,10.2,71.1
16767551,12379,195,36,8.233333333,71.1
16724978,22457,426,419,20.9,66
15728249,20892,174,81,4.9,68
13211972,19450,250,243,14.53333333,33.1
14673516,20554,117,144,10.36666667,75.9
12516866,19289,110,18,11.61666667,44.1
5343414,19459,35,338,24.4,72
10711122,21772,24,73,16.93333333,78.1
5914110,22792,216,372,3.05,66.9
15445620,13302,327,130,16.33333333,73.9
13373901,20326,198,59,17.58333333,48
3570489,18609,245,303,7.65,57
15653934,23060,283,161,12.31666667,73
8387207,12212,284,169,8.066666667,32
11260293,17686,331,100,13.21666667,82
13461798,19719,77,125,8.883333333,35.1
11634503,24249,191,133,6.166666667,69.1
15077469,18993,67,324,7.616666667,84
12810515,20405,77,31,12.63333333,41
8486467,21994,192,98,4.683333333,42.1
4599193,18407,106,216,19.88333333,46.9
12420129,20861,134,91,6.316666667,61
7892344,18095,21,320,6.166666667,75
11460816,19363,18,233,11.03333333,77
10828680,13253,502,123,2.183333333,81
17142930,23866,403,367,14.48333333,41
14128002,20702,349,81,22.95,59
2580062,16495,60,144,8.966666667,73.9
5051267,16613,66,38,7.066666667,71.1
5776635,10425,49,174,4.9,79
10188972,15907,127,152,5.5,68
7729525,10110,31,125,7.45,55
6746264,22417,106,49,9.516666667,73
13701654,18414,91,98,4.283333333,73
16633958,20677,143,116,19.33333333,84.9
8355218,17684,133,38,4.116666667,36
12336326,14866,113,219,14.5,60.1
3052451,22770,143,176,9.266666667,79
7851766,10738,27,77,13.4,55
13791071,13475,286,289,14.11666667,73.9
7630419,20098,343,143,8.066666667,66
1272242,16752,36,183,20.21666667,46.9
16177458,10488,58,87,8.05,66
16220556,22137,426,420,3.95,73
13099597,14447,108,36,5.966666667,33.1
8211579,22224,68,77,5.15,48
16428361,15610,58,210,6.2,70
15543277,13175,191,84,6.816666667,86
11484365,10044,53,300,20.75,77
11890025,17990,129,241,8.133333333,70
12058223,10612,401,44,24.06666667,73
7239077,18003,240,329,15.68333333,80.1
16422736,20140,77,329,28.55,75.9
12834798,12186,88,174,6.983333333,44.1
7211100,10416,140,140,18.88333333,84
7989360,21488,231,293,3.183333333,43
8391544,19602,312,253,7.066666667,33.1
10187697,17234,219,87,17.13333333,75
17229663,11945,242,238,3.916666667,42.1
17528569,12073,321,89,4.45,3
12062942,10818,275,57,11.51666667,69.1
2988497,23094,152,165,8.45,70
13764758,17535,26,220,27.41666667,71.1
12373854,10844,227,243,14.11666667,69.1
1897075,12619,34,117,13.93333333,87.1
5690648,13476,130,160,7.783333333,66.9
3322025,20182,164,210,19.96666667,73
16820120,24720,181,301,12.55,66.9
2574120,24700,80,137,13.15,72
15641715,23031,107,36,4.416666667,75
6560805,22428,283,76,22.41666667,80.1
3650151,12937,287,173,14.08333333,73
8377180,14141,287,140,12.3,43
13497817,11131,199,100,6.333333333,46
6199604,23592,199,77,12.63333333,82
10932580,17787,116,77,17.91666667,79
16056103,23435,394,273,13.4,75.9
2078840,15697,303,340,6.6,68
9845283,24213,112,60,12.73333333,77
1838587,10451,232,258,17.05,81
15917146,21523,323,177,21.13333333,80.1
1547349,22992,31,181,5.45,50
1880573,17998,194,37,6.783333333,77
9078369,12158,52,192,11.05,55
5048486,12162,27,359,2.65,64
7763920,19483,199,71,10.23333333,57.9
16413941,14970,181,174,8.533333333,77
17357091,12686,174,198,4.1,59
13004454,24024,26,211,3.183333333,16
10285771,19949,172,191,16.4,73
11729084,19556,92,142,15.11666667,82.9
15260568,21682,323,323,17.48333333,79
5404899,18516,60,350,12.98333333,50
7636094,16901,321,21,12.41666667,75
5950595,10178,5,76,13.53333333,66
9380774,14639,300,225,8.733333333,45
8194895,19792,164,217,39.26666667,63
12330703,12026,77,198,6.433333333,45
12704439,14658,232,195,25.1,50
1153111,18607,111,174,9.716666667,30.9
8521787,15627,334,242,22.46666667,35.1
17463174,13282,146,9,29.35,19
16647144,22060,212,359,6.7,91
12756887,14812,112,60,20.61666667,57
13181841,19933,247,322,8.25,39
15204439,17980,287,100,4.733333333,77
8286912,23629,116,501,14.4,53.1
13750513,10609,459,459,26.81666667,55.9
2453411,22055,268,176,4.95,82.9
10947497,13106,49,81,3.15,82
9419439,13478,341,40,13.4,50
5799896,20491,25,96,17.43333333,79
16575865,22570,176,144,10.93333333,91.9
15085570,21554,100,346,12.86666667,81
1937276,14511,84,181,9.85,72
2218126,19117,257,232,14.85,78.8
6561334,10162,295,325,4.616666667,80.1
11159407,12148,44,84,8.766666667,79
3880042,10335,85,195,19.43333333,55.9
3673785,18161,61,333,3.783333333,61
3376903,22879,141,230,21.4,77
10005097,16217,29,36,16.65,69.1
16419735,10670,301,181,11.08333333,80.1
9265890,19337,254,299,5.633333333,69.1
12368555,12876,330,114,7.816666667,71.1
5209801,13198,343,302,4.283333333,69.1
15508912,23651,22,112,11.01666667,75.9
10817701,13990,90,35,10.36666667,84
2076989,23685,48,77,8.716666667,62.1
6144244,13958,39,191,6.566666667,75.9
8992584,16149,33,174,6.983333333,48
3147495,17141,244,246,3.166666667,64
7587071,10990,133,107,7.416666667,66
1255430,19456,44,77,4.583333333,28.4
10544214,14066,255,284,5.083333333,82
7013371,14488,53,59,17.4,73
10943107,12933,233,346,6.533333333,84.9
8490321,21270,493,116,21.8,43
16240719,14677,252,248,10.05,55.9
10299112,22030,212,277,15.85,81
14141392,17722,290,222,4.433333333,61
16847090,19786,520,517,2.183333333,61
15716620,16644,173,56,16.13333333,82
13935661,16233,291,133,11.3,55.9
12534605,24956,331,86,11.88333333,70
11228873,15726,376,502,17.56666667,87.1
7810196,21714,14,120,8.5,69.1
9966976,20434,36,182,18.21666667,57.9
6708596,24582,25,66,12.96666667,81
4928686,11063,286,66,7.016666667,48.9
5561416,10198,26,331,16.11666667,81
17148347,13456,74,74,13.41666667,39.9
13022509,19206,31,91,10.43333333,24.1
9968566,11306,333,17,6.833333333,57
15468574,13875,264,38,4.816666667,78.1
9518178,18227,115,58,16.35,68
2848178,23573,76,338,20.43333333,73
12422212,12859,80,287,7.933333333,52
1872986,21874,192,195,11.16666667,68
12577430,11488,434,275,6.1,71.1
5750246,10834,34,334,9.9,82
6999320,13234,54,86,2.216666667,68
12569950,24469,15,217,12.86666667,64.9
14041964,22704,100,120,28.03333333,84
16886723,19044,22,261,11.33333333,61
12302125,19726,341,147,16.88333333,68
14300156,19824,81,290,34.78333333,84
2800129,17918,216,69,9.366666667,73
11313880,13504,13,344,17.5,82
14149364,11858,20,365,5.033333333,57
8281573,24300,99,56,14.2,37.9
5076581,15003,32,382,12.35,62.1
6709096,20740,97,49,11.7,80.1
13002631,14506,306,240,2.15,17.1
13612575,16181,67,231,24.48333333,53.1
2794103,13133,164,66,2.816666667,82.9
10801080,14578,331,110,18.43333333,81
7688781,11802,273,414,7.45,69.1
11492091,18985,133,91,5.1,70
11585717,21886,49,77,4.116666667,84.9
1532621,19021,210,223,10.45,51.1
9859926,19569,287,283,3.166666667,78.1
3902934,22065,88,54,6.233333333,55
12398997,19818,604,603,4.183333333,73
14667566,23117,264,50,7.116666667,75.9
11768768,10685,24,98,9.35,73
12015208,14549,106,51,7.866666667,70
